code_type,code,canonical_icao,name
ICAO,KMYV,KMYV,Yuba County Airport - Yuba City - United States
IATA,MYV,KMYV,Yuba County Airport - Yuba City - United States
ICAO,YPID,YPID,Phillip Island Airport - Phillip Island - Australia
ICAO,KDUC,KDUC,Halliburton Field - Duncan - United States
IATA,DUC,KDUC,Halliburton Field - Duncan - United States
ICAO,KUVA,KUVA,Garner Field - Uvalde - United States
IATA,UVA,KUVA,Garner Field - Uvalde - United States
ICAO,KLOT,KLOT,Lewis University Airport - Lockport - United States
IATA,LOT,KLOT,Lewis University Airport - Lockport - United States
ICAO,KCCR,KCCR,Buchanan Field - Concord - United States
IATA,CCR,KCCR,Buchanan Field - Concord - United States
ICAO,07FA,07FA,Ocean Reef Club Airport - Ocean Reef Club Airport - United States
IATA,OCA,07FA,Ocean Reef Club Airport - Ocean Reef Club Airport - United States
ICAO,LFGC,LFGC,Strasbourg Neuhof Airfield - Strasbourg Neudorf - France
ICAO,EDRN,EDRN,Nannhausen Airport - Nannhausen - Germany
ICAO,ZYLS,ZYLS,Yushu Batang Airport - Yushu - China
IATA,YUS,ZYLS,Yushu Batang Airport - Yushu - China
ICAO,ZSSH,ZSSH,Lianshui Airport - Huai An - China
IATA,HIA,ZSSH,Lianshui Airport - Huai An - China
ICAO,CYOO,CYOO,Toronto/Oshawa Executive Airport - Oshawa - Canada
IATA,YOO,CYOO,Toronto/Oshawa Executive Airport - Oshawa - Canada
ICAO,EDLM,EDLM,Marl-LoemÃ¼hle Airfield - Recklinghausen - Germany
ICAO,ESNF,ESNF,FÃ¤rila Air Base - Farila - Sweden
ICAO,EDTL,EDTL,Lahr Airport - Lahr - Germany
IATA,LHA,EDTL,Lahr Airport - Lahr - Germany
ICAO,VYMY,VYMY,Monywar Airport - Monywa - Burma
IATA,NYW,VYMY,Monywar Airport - Monywa - Burma
ICAO,KUNI,KUNI,Ohio University Snyder Field - Athens - United States
IATA,ATO,KUNI,Ohio University Snyder Field - Athens - United States
ICAO,KSGH,KSGH,Springfield-Beckley Municipal Airport - Springfield - United States
IATA,SGH,KSGH,Springfield-Beckley Municipal Airport - Springfield - United States
ICAO,GMFU,GMFU,Fes Sefrou Airport - Fes - Morocco
ICAO,MDHE,MDHE,Herrera Airport - Santo Domingo - Dominican Republic
IATA,HEX,MDHE,Herrera Airport - Santo Domingo - Dominican Republic
ICAO,YCOO,YCOO,Cooinda Airport - Cooinda - Australia
IATA,CDA,YCOO,Cooinda Airport - Cooinda - Australia
ICAO,YJAB,YJAB,Jabiru Airport - Jabiru - Australia
IATA,JAB,YJAB,Jabiru Airport - Jabiru - Australia
ICAO,EDNR,EDNR,Regensburg-Oberhub Airport - Regensburg - Germany
ICAO,GFHA,GFHA,Hastings Airport - Freetown - Sierra Leone
IATA,HGS,GFHA,Hastings Airport - Freetown - Sierra Leone
ICAO,KTOP,KTOP,Philip Billard Municipal Airport - Topeka - United States
IATA,TOP,KTOP,Philip Billard Municipal Airport - Topeka - United States
ICAO,2XS8,2XS8,Benson Airstrip - Uvalde - United States
ICAO,K2I3,K2I3,Rough River State Park Airport - Null - United States
ICAO,KMQY,KMQY,Smyrna Airport - Smyrna - United States
IATA,MQY,KMQY,Smyrna Airport - Smyrna - United States
ICAO,KUOS,KUOS,Franklin County Airport - Sewanee - United States
IATA,UOS,KUOS,Franklin County Airport - Sewanee - United States
ICAO,ZUAL,ZUAL,Ngari Gunsa Airport - Shiquanhe - China
IATA,NGQ,ZUAL,Ngari Gunsa Airport - Shiquanhe - China
ICAO,EDBC,EDBC,Cochstedt Airport - Cochstedt - Germany
IATA,CSO,EDBC,Cochstedt Airport - Cochstedt - Germany
ICAO,KTKI,KTKI,Collin County Regional At Mc Kinney Airport - DALLAS - United States
ICAO,KPWK,KPWK,Chicago Executive Airport - Chicago-Wheeling - United States
IATA,PWK,KPWK,Chicago Executive Airport - Chicago-Wheeling - United States
ICAO,KKLS,KKLS,Southwest Washington Regional Airport - Kelso - United States
IATA,KLS,KKLS,Southwest Washington Regional Airport - Kelso - United States
ICAO,LKBE,LKBE,BeneÅ¡ov Airport - Benesov - Czech Republic
ICAO,GABG,GABG,Bougouni Airport - Bougouni - Mali
ICAO,NTGY,NTGY,Tureia Airport - Tureia - French Polynesia
IATA,ZTA,NTGY,Tureia Airport - Tureia - French Polynesia
ICAO,NZIR,NZIR,McMurdo Station Ice Runway - Ross Island - Antarctica
ICAO,HKKE,HKKE,Keekorok Airport - Keekorok - Kenya
ICAO,MPOA,MPOA,Puerto Obaldia Airport - Puerto Obaldia - Panama
IATA,PUE,MPOA,Puerto Obaldia Airport - Puerto Obaldia - Panama
ICAO,UKFK,UKFK,Kerch Airport - Kerch - Ukraine
IATA,KHC,UKFK,Kerch Airport - Kerch - Ukraine
ICAO,HKUK,HKUK,Ukunda Airstrip - Ukunda - Kenya
IATA,UKA,HKUK,Ukunda Airstrip - Ukunda - Kenya
ICAO,KILN,KILN,Wilmington Airpark - Wilmington - United States
IATA,ILN,KILN,Wilmington Airpark - Wilmington - United States
ICAO,KAVQ,KAVQ,Marana Regional Airport - Tucson - United States
IATA,AVW,KAVQ,Marana Regional Airport - Tucson - United States
ICAO,KCGZ,KCGZ,Casa Grande Municipal Airport - Casa Grande - United States
IATA,CGZ,KCGZ,Casa Grande Municipal Airport - Casa Grande - United States
ICAO,1AZ0,1AZ0,Mobile Airport - Mobile - United States
ICAO,KBXK,KBXK,Buckeye Municipal Airport - Buckeye - United States
IATA,BXK,KBXK,Buckeye Municipal Airport - Buckeye - United States
ICAO,KE63,KE63,Gila Bend Municipal Airport - Gila Bend - United States
ICAO,KMMI,KMMI,McMinn County Airport - Athens - United States
IATA,MMI,KMMI,McMinn County Airport - Athens - United States
ICAO,KSTK,KSTK,Sterling Municipal Airport - Sterling - United States
IATA,STK,KSTK,Sterling Municipal Airport - Sterling - United States
ICAO,KRWL,KRWL,Rawlins Municipal Airport/Harvey Field - Rawlins - United States
IATA,RWL,KRWL,Rawlins Municipal Airport/Harvey Field - Rawlins - United States
ICAO,CYZY,CYZY,Mackenzie Airport - Mackenzie British Columbia - Canada
ICAO,KCDW,KCDW,Essex County Airport - Caldwell - United States
IATA,CDW,KCDW,Essex County Airport - Caldwell - United States
ICAO,KAIZ,KAIZ,Lee C Fine Memorial Airport - Kaiser Lake Ozark - United States
IATA,AIZ,KAIZ,Lee C Fine Memorial Airport - Kaiser Lake Ozark - United States
ICAO,KTVI,KTVI,Thomasville Regional Airport - Thomasville - United States
IATA,TVI,KTVI,Thomasville Regional Airport - Thomasville - United States
ICAO,KHND,KHND,Henderson Executive Airport - Henderson - United States
IATA,HSH,KHND,Henderson Executive Airport - Henderson - United States
ICAO,UKKM,UKKM,Gostomel Airport - Kiev - Ukraine
IATA,GML,UKKM,Gostomel Airport - Kiev - Ukraine
ICAO,KTMA,KTMA,Henry Tift Myers Airport - Tifton - United States
IATA,TMA,KTMA,Henry Tift Myers Airport - Tifton - United States
ICAO,EDML,EDML,Landshut Airport - Landshut - Germany
ICAO,EDHF,EDHF,Itzehoe/Hungriger Wolf Airport - Itzehoe - Germany
ICAO,EPRA,EPRA,Radom Airport - RADOM - Poland
IATA,RDO,EPRA,Radom Airport - RADOM - Poland
ICAO,KDVT,KDVT,Phoenix Deer Valley Airport - Phoenix  - United States
IATA,DVT,KDVT,Phoenix Deer Valley Airport - Phoenix  - United States
ICAO,CYBW,CYBW,Calgary / Springbank Airport - Calgary - Canada
ICAO,CYGE,CYGE,Golden Airport - Golden - Canada
ICAO,CYRV,CYRV,Revelstoke Airport - Revelstoke - Canada
IATA,YRV,CYRV,Revelstoke Airport - Revelstoke - Canada
ICAO,KFRG,KFRG,Republic Airport - Farmingdale - United States
IATA,FRG,KFRG,Republic Airport - Farmingdale - United States
ICAO,EDBT,EDBT,Allstedt Airport - Allstedt - Germany
ICAO,SCIC,SCIC,General Freire Airport - Curico - Chile
ICAO,EDVP,EDVP,Peine-Eddesse Airport - Peine - Germany
ICAO,KHDO,KHDO,South Texas Regional Airport at Hondo - Hondo - United States
ICAO,ZLZW,ZLZW,Zhongwei Shapotou Airport - Zhongwei - China
IATA,ZHY,ZLZW,Zhongwei Shapotou Airport - Zhongwei - China
ICAO,PAIN,PAIN,McKinley National Park Airport - McKinley Park - United States
IATA,MCL,PAIN,McKinley National Park Airport - McKinley Park - United States
ICAO,PALH,PALH,Lake Hood Airport - Anchorage - United States
ICAO,PAPR,PAPR,Prospect Creek Airport - Prospect Creek - United States
IATA,PPC,PAPR,Prospect Creek Airport - Prospect Creek - United States
ICAO,FBKR,FBKR,Khwai River Lodge Airport - Khwai River - Botswana
IATA,KHW,FBKR,Khwai River Lodge Airport - Khwai River - Botswana
ICAO,EDCY,EDCY,Spremberg-Welzow Airport - Welzow - Germany
ICAO,RCLG,RCLG,Taichung Airport - Taichung - Taiwan
IATA,TXG,RCLG,Taichung Airport - Taichung - Taiwan
ICAO,KHLG,KHLG,Wheeling Ohio County Airport - Wheeling - United States
IATA,HLG,KHLG,Wheeling Ohio County Airport - Wheeling - United States
ICAO,KFZG,KFZG,Fitzgerald Municipal Airport - Fitzgerald - United States
ICAO,VYYE,VYYE,Ye Airport - Ye - Burma
IATA,XYE,VYYE,Ye Airport - Ye - Burma
ICAO,SCFX,SCFX,Isla San Felix Airport - Isla San Felix - Chile
ICAO,OESB,OESB,Shaibah Airport - Shaybah - Saudi Arabia
ICAO,OMDW,OMDW,Al Maktoum International Airport - Dubai - United Arab Emirates
IATA,DWC,OMDW,Al Maktoum International Airport - Dubai - United Arab Emirates
ICAO,KRKP,KRKP,Aransas County Airport - Rockport - United States
IATA,RKP,KRKP,Aransas County Airport - Rockport - United States
ICAO,LFHM,LFHM,MegÃ¨ve Airport - Verdun - France
IATA,MVV,LFHM,MegÃ¨ve Airport - Verdun - France
ICAO,LFKX,LFKX,MÃ©ribel Altiport - Ajaccio - France
IATA,MFX,LFKX,MÃ©ribel Altiport - Ajaccio - France
ICAO,ZGBS,ZGBS,Baise Youjiang Airport - Baise - China
IATA,AEB,ZGBS,Baise Youjiang Airport - Baise - China
ICAO,FYOO,FYOO,Okaukuejo Airport - Okaukuejo - Namibia
IATA,OKF,FYOO,Okaukuejo Airport - Okaukuejo - Namibia
ICAO,FYMO,FYMO,Mokuti Lodge Airport - Mokuti Lodge - Namibia
IATA,OKU,FYMO,Mokuti Lodge Airport - Mokuti Lodge - Namibia
ICAO,EDXQ,EDXQ,Rotenburg (WÃ¼mme) Airport - Rotenburg Wuemme - Germany
ICAO,EDKN,EDKN,WipperfÃ¼rth-Neye Airport - Wipperfuerth - Germany
ICAO,EDWO,EDWO,OsnabrÃ¼ck-Atterheide Airport - Osnabrueck - Germany
ICAO,EDCB,EDCB,Flugplatz Ballenstedt - Ballenstedt - Germany
ICAO,EDHM,EDHM,Flugplatz Hartenholm - Hasenmoor - Germany
ICAO,EDWQ,EDWQ,Ganderkesee Atlas Airfield - Ganderkesee - Germany
ICAO,EDXI,EDXI,Nienburg-Holzbalge Airport - Nienburg Weser - Germany
ICAO,EDWC,EDWC,Damme Airfield - Damme - Germany
ICAO,EDLB,EDLB,Borkenberge Airport - Duelmen - Germany
ICAO,EDCO,EDCO,Obermehler-Schlotheim Airport - Obermehler - Germany
ICAO,EDVH,EDVH,Hodenhagen Airport - Hodenhagen - Germany
ICAO,EDHB,EDHB,Grube Airport - Grube - Germany
ICAO,EKTD,EKTD,TÃ¸nder Airport - Toender - Denmark
ICAO,EDVC,EDVC,Celle-Arloh Airport - Celle - Germany
ICAO,EDVU,EDVU,Uelzen Airport - Uelzen - Germany
ICAO,EDLH,EDLH,Hamm-Lippewiesen Airport - Hamm - Germany
ICAO,EDOJ,EDOJ,LÃ¼sse Airport - Luesse - Germany
ICAO,EDVY,EDVY,Porta Westfalica Airport - Bad Oeynhausen - Germany
ICAO,EDKO,EDKO,Brilon/Hochsauerlandkreis Airfield - Brilon - Germany
ICAO,EDVW,EDVW,Hameln-Pyrmont Airport - Bad Pyrmont - Germany
ICAO,EDXN,EDXN,Nordholz-Spieka Airfield - Cuxhaven - Germany
ICAO,EDCK,EDCK,KÃ¶then Airport - Koethen - Germany
IATA,KOQ,EDCK,KÃ¶then Airport - Koethen - Germany
ICAO,EDXM,EDXM,St. Michaelisdonn Airport - Sankt Michaelisdonn - Germany
ICAO,EDVS,EDVS,Salzgitter-DrÃ¼tte Airport - Salzgitter - Germany
ICAO,EDWK,EDWK,KarlshÃ¶fen Airport - Karlshoefen - Germany
ICAO,EDWH,EDWH,Oldenburg-Hatten Airfield - Oldenburg - Germany
ICAO,EDVR,EDVR,Rinteln Airport - Rinteln - Germany
ICAO,EDLT,EDLT,MÃ¼nster-Telgte Airport - Muenster - Germany
ICAO,EDXO,EDXO,St. Peter-Ording Airport - Sankt Peter-Ording - Germany
IATA,PSH,EDXO,St. Peter-Ording Airport - Sankt Peter-Ording - Germany
ICAO,EDHC,EDHC,LÃ¼chow-Rehbeck Airport - Luechow - Germany
ICAO,EDCL,EDCL,Klietz/Scharlibbe Airport - Scharlibbe - Germany
ICAO,EDBG,EDBG,Burg Airport - Burg - Germany
ICAO,KCKF,KCKF,Crisp County Cordele Airport - Cordele - United States
ICAO,KOMN,KOMN,Ormond Beach Municipal Airport - Ormond Beach - United States
ICAO,EDRA,EDRA,Bad Neuenahr-Ahrweiler Airfield - Bad Neuenahr - Germany
ICAO,EDRF,EDRF,Bad DÃ¼rkheim Airport - Bad Duerkheim - Germany
ICAO,KTTD,KTTD,Portland Troutdale Airport - Troutdale - United States
IATA,TTD,KTTD,Portland Troutdale Airport - Troutdale - United States
ICAO,KHIO,KHIO,Portland Hillsboro Airport - Hillsboro - United States
IATA,HIO,KHIO,Portland Hillsboro Airport - Hillsboro - United States
ICAO,NK39,NK39,One Police Plaza Heliport - New York - United States
ICAO,EDKL,EDKL,Leverkusen Airport - Leverkusen - Germany
ICAO,EDRV,EDRV,Wershofen/Eifel Airfield - Wershofen - Germany
ICAO,OAKS,OAKS,Khost Airport - Khost - Afghanistan
IATA,KHT,OAKS,Khost Airport - Khost - Afghanistan
ICAO,VYNT,VYNT,Namtu Airport - Naypyidaw - Burma
IATA,NMT,VYNT,Namtu Airport - Naypyidaw - Burma
ICAO,KBDN,KBDN,Bend Municipal Airport - Bend - United States
ICAO,K62S,K62S,Christmas Valley Airport - Christmas Valley - United States
ICAO,KBNO,KBNO,Burns Municipal Airport - Burns - United States
IATA,BNO,KBNO,Burns Municipal Airport - Burns - United States
ICAO,KS39,KS39,Prineville Airport - Prineville - United States
IATA,PRZ,KS39,Prineville Airport - Prineville - United States
ICAO,KRBL,KRBL,Red Bluff Municipal Airport - Red Bluff - United States
IATA,RBL,KRBL,Red Bluff Municipal Airport - Red Bluff - United States
ICAO,KDVO,KDVO,Marin County Airport - Gnoss Field - Novato - United States
IATA,NOT,KDVO,Marin County Airport - Gnoss Field - Novato - United States
ICAO,KLKV,KLKV,Lake County Airport - Lakeview - United States
IATA,LKV,KLKV,Lake County Airport - Lakeview - United States
ICAO,KTMK,KTMK,Tillamook Airport - Tillamook - United States
IATA,OTK,KTMK,Tillamook Airport - Tillamook - United States
ICAO,KONO,KONO,Ontario Municipal Airport - Ontario - United States
IATA,ONO,KONO,Ontario Municipal Airport - Ontario - United States
ICAO,KDLS,KDLS,Columbia Gorge Regional the Dalles Municipal Airport - The Dalles - United States
IATA,DLS,KDLS,Columbia Gorge Regional the Dalles Municipal Airport - The Dalles - United States
ICAO,KGAI,KGAI,Montgomery County Airpark - Gaithersburg - United States
IATA,GAI,KGAI,Montgomery County Airpark - Gaithersburg - United States
ICAO,OASA,OASA,Sharana Airstrip - Sharona - Afghanistan
IATA,OAS,OASA,Sharana Airstrip - Sharona - Afghanistan
ICAO,CYTA,CYTA,Pembroke Airport - Pembroke - Canada
IATA,YTA,CYTA,Pembroke Airport - Pembroke - Canada
ICAO,FYTM,FYTM,Tsumeb Airport - Tsumeb - Namibia
IATA,TSB,FYTM,Tsumeb Airport - Tsumeb - Namibia
ICAO,CYSD,CYSD,Suffield Heliport - Suffield - Canada
IATA,YSD,CYSD,Suffield Heliport - Suffield - Canada
ICAO,SSBL,SSBL,Blumenau Airport - BLUMENAU - Brazil
IATA,BNU,SSBL,Blumenau Airport - BLUMENAU - Brazil
ICAO,UUDG,UUDG,Bolshoye Gryzlovo Airfield - Stupino - Russia
ICAO,KCVX,KCVX,Charlevoix Municipal Airport - Charelvoix - United States
ICAO,EKMS,EKMS,Mykines Heliport - Mykines - Faroe Islands
ICAO,CYCC,CYCC,Cornwall Regional Airport - Cornwall - Canada
IATA,YCC,CYCC,Cornwall Regional Airport - Cornwall - Canada
ICAO,EHSE,EHSE,Seppe Airfield - Bosschenhoofd - Netherlands
ICAO,LSTS,LSTS,St Stephan Airport - St.Stephan - Switzerland
ICAO,SDZY,SDZY,Zona da Mata Regional Airport - Juiz de Fora - Brazil
IATA,IZA,SDZY,Zona da Mata Regional Airport - Juiz de Fora - Brazil
ICAO,LRBG,LRBG,IAR Gimbav Heliport - Brasov - Romania
ICAO,KXFL,KXFL,Flagler Executive Airport - Flagler - United States
ICAO,KMVL,KMVL,Morrisville Stowe State Airport - Morrisville - United States
IATA,MVL,KMVL,Morrisville Stowe State Airport - Morrisville - United States
ICAO,KRBD,KRBD,Dallas Executive Airport - Dallas - United States
IATA,RBD,KRBD,Dallas Executive Airport - Dallas - United States
ICAO,LILY,LILY,Como (Idroscalo - Water Ad) Hidroport - Como - Italy
ICAO,UAOL,UAOL,Krainiy Airport - Baikonur - Kazakhstan
IATA,BXY,UAOL,Krainiy Airport - Baikonur - Kazakhstan
ICAO,KWST,KWST,Westerly State Airport - Washington County - United States
IATA,WST,KWST,Westerly State Airport - Washington County - United States
ICAO,KBID,KBID,Block Island State Airport - Block Island - United States
IATA,BID,KBID,Block Island State Airport - Block Island - United States
ICAO,PAGT,PAGT,Nightmute Airport - Nightmute - United States
IATA,NME,PAGT,Nightmute Airport - Nightmute - United States
ICAO,PAOO,PAOO,Toksook Bay Airport - Toksook Bay - United States
IATA,OOK,PAOO,Toksook Bay Airport - Toksook Bay - United States
ICAO,BGSC,BGSC,Ittoqqortoormiit Heliport - Ittoqqortoormiit - Greenland
IATA,OBY,BGSC,Ittoqqortoormiit Heliport - Ittoqqortoormiit - Greenland
ICAO,UKWW,UKWW,Vinnytsia/Gavyryshivka Airport - Vinnitsa - Ukraine
IATA,VIN,UKWW,Vinnytsia/Gavyryshivka Airport - Vinnitsa - Ukraine
ICAO,KBGE,KBGE,Decatur County Industrial Air Park - Bainbridge - United States
IATA,BGE,KBGE,Decatur County Industrial Air Park - Bainbridge - United States
ICAO,CTT5,CTT5,La Romaine Airport - La Romaine - Canada
IATA,ZGS,CTT5,La Romaine Airport - La Romaine - Canada
ICAO,CTK6,CTK6,Kegaska Airport - Kegaska - Canada
IATA,ZKG,CTK6,Kegaska Airport - Kegaska - Canada
ICAO,CCE4,CCE4,Black Tickle Airport - Black Tickle - Canada
IATA,YBI,CCE4,Black Tickle Airport - Black Tickle - Canada
ICAO,KSPZ,KSPZ,Silver Springs Airport - Silver Springs - United States
ICAO,KWHP,KWHP,Whiteman Airport - Los Angeles - United States
IATA,WHP,KWHP,Whiteman Airport - Los Angeles - United States
ICAO,KMAE,KMAE,Madera Municipal Airport - Madera - United States
IATA,MAE,KMAE,Madera Municipal Airport - Madera - United States
ICAO,CAD4,CAD4,Trail Airport - Trail - Canada
IATA,YZZ,CAD4,Trail Airport - Trail - Canada
ICAO,CAP5,CAP5,Victoria Airport - Patricia Bay - Canada
ICAO,CJX7,CJX7,Old Arctic Bay Airport - Arctic Bay - Canada
IATA,YAB,CJX7,Old Arctic Bay Airport - Arctic Bay - Canada
ICAO,PABV,PABV,Birchwood Airport - Belmopan - Belize
ICAO,SOGS,SOGS,Grand-Santi Airport - Grand-Santi - French Guiana
IATA,GSI,SOGS,Grand-Santi Airport - Grand-Santi - French Guiana
ICAO,SOOA,SOOA,Maripasoula Airport - Maripasoula - French Guiana
IATA,MPY,SOOA,Maripasoula Airport - Maripasoula - French Guiana
ICAO,SOOM,SOOM,Saint-Laurent-du-Maroni Airport - Saint-Laurent-du-Maroni - French Guiana
IATA,LDX,SOOM,Saint-Laurent-du-Maroni Airport - Saint-Laurent-du-Maroni - French Guiana
ICAO,ZWKN,ZWKN,Kanas Airport - Burqin - China
IATA,KJI,ZWKN,Kanas Airport - Burqin - China
ICAO,SKCA,SKCA,CapurganÃ¡ Airport - Capurgana - Colombia
IATA,CPB,SKCA,CapurganÃ¡ Airport - Capurgana - Colombia
ICAO,HEMK,HEMK,Sohag International Airport - Sohag - Egypt
IATA,HMB,HEMK,Sohag International Airport - Sohag - Egypt
ICAO,SURV,SURV,Presidente General Don Oscar D. Gestido International Airport - Rivera - Uruguay
IATA,RVY,SURV,Presidente General Don Oscar D. Gestido International Airport - Rivera - Uruguay
ICAO,SNPD,SNPD,Patos de Minas Airport - Patos de Minas - Brazil
IATA,POJ,SNPD,Patos de Minas Airport - Patos de Minas - Brazil
ICAO,SJTC,SJTC,Bauru - Arealva Airport - Bauru - Brazil
IATA,JTC,SJTC,Bauru - Arealva Airport - Bauru - Brazil
ICAO,SDOW,SDOW,OurilÃ¢ndia do Norte Airport - Ourilandia do Norte - Brazil
IATA,OIA,SDOW,OurilÃ¢ndia do Norte Airport - Ourilandia do Norte - Brazil
ICAO,SNDC,SNDC,RedenÃ§Ã£o Airport - Redencao - Brazil
IATA,RDC,SNDC,RedenÃ§Ã£o Airport - Redencao - Brazil
ICAO,SNFX,SNFX,SÃ£o FÃ©lix do Xingu Airport - Sao Felix do Xingu - Brazil
IATA,SXX,SNFX,SÃ£o FÃ©lix do Xingu Airport - Sao Felix do Xingu - Brazil
ICAO,SJDB,SJDB,Bonito Airport - Bointo - Brazil
IATA,BYO,SJDB,Bonito Airport - Bointo - Brazil
ICAO,SWFX,SWFX,SÃ£o FÃ©lix do Araguaia Airport - Sao Felix do Araguaia - Brazil
IATA,SXO,SWFX,SÃ£o FÃ©lix do Araguaia Airport - Sao Felix do Araguaia - Brazil
ICAO,SBCD,SBCD,CaÃ§ador Airport - Cacador - Brazil
IATA,CFC,SBCD,CaÃ§ador Airport - Cacador - Brazil
ICAO,SWCA,SWCA,Carauari Airport - Carauari - Brazil
IATA,CAF,SWCA,Carauari Airport - Carauari - Brazil
ICAO,SWUY,SWUY,Urucu Airport - Porto Urucu - Brazil
ICAO,SWEI,SWEI,EirunepÃ© Airport - Eirunepe - Brazil
IATA,ERN,SWEI,EirunepÃ© Airport - Eirunepe - Brazil
ICAO,SSCK,SSCK,ConcÃ³rdia Airport - Concordia - Brazil
IATA,CCI,SSCK,ConcÃ³rdia Airport - Concordia - Brazil
ICAO,SSFB,SSFB,Francisco BeltrÃ£o Airport - Francisco Beltrao - Brazil
IATA,FBE,SSFB,Francisco BeltrÃ£o Airport - Francisco Beltrao - Brazil
ICAO,SJHG,SJHG,Confresa Airport - Confresa - Brazil
IATA,CFO,SJHG,Confresa Airport - Confresa - Brazil
ICAO,KAAF,KAAF,Apalachicola Regional Airport - Apalachicola - United States
IATA,AAF,KAAF,Apalachicola Regional Airport - Apalachicola - United States
ICAO,SSUM,SSUM,Umuarama Airport - Umuarama - Brazil
IATA,UMU,SSUM,Umuarama Airport - Umuarama - Brazil
ICAO,SNDT,SNDT,Diamantina Airport - Diamantina - Brazil
IATA,DTI,SNDT,Diamantina Airport - Diamantina - Brazil
ICAO,SWOB,SWOB,Fonte Boa Airport - Fonte Boa - Brazil
IATA,FBA,SWOB,Fonte Boa Airport - Fonte Boa - Brazil
ICAO,SDCG,SDCG,Senadora Eunice Micheles Airport - Sao Paulo de Olivenca - Brazil
IATA,OLC,SDCG,Senadora Eunice Micheles Airport - Sao Paulo de Olivenca - Brazil
ICAO,SWHT,SWHT,HumaitÃ¡ Airport - Humaita - Brazil
IATA,HUW,SWHT,HumaitÃ¡ Airport - Humaita - Brazil
ICAO,SWTP,SWTP,Tapuruquara Airport - Santa Isabel do Rio Negro - Brazil
IATA,IRZ,SWTP,Tapuruquara Airport - Santa Isabel do Rio Negro - Brazil
ICAO,SNOX,SNOX,OriximinÃ¡ Airport - Oriximina - Brazil
IATA,ORX,SNOX,OriximinÃ¡ Airport - Oriximina - Brazil
ICAO,SBTC,SBTC,Hotel TransamÃ©rica Airport - Una - Brazil
IATA,UNA,SBTC,Hotel TransamÃ©rica Airport - Una - Brazil
ICAO,YTEF,YTEF,Telfer Airport - Telfer - Australia
IATA,TEF,YTEF,Telfer Airport - Telfer - Australia
ICAO,LTGP,LTGP,GazipaÅŸa Airport - Alanya - Turkey
IATA,GZP,LTGP,GazipaÅŸa Airport - Alanya - Turkey
ICAO,OASH,OASH,Shank Air Base - Shank - Afghanistan
